run_name	holdout	context_config	context_label	seed	selected_k	best_epoch	nmf_relative_reconstruction_error	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc
unseen_drug__context-expression_regulons_programs__K15__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons_programs	Expression + regulons + programs	43	15	8	0.1455574343729992	8750755	8750755	1.0475972453497326	0.6685624587665219	0.6479219556362494	0.5752794623871762	0.6949574819912087	0.7986439042708032	0.6086097870987375	0.3481903875247294	0.6012861736334405	0.4410052325152922	4976	0.7765606921122674	0.4089102804056658	0.9003393758794802	0.6804717069661235	0.7751153551513424	31969	0.8148424577517345	0.9185712027465998	0.4143902874486699	0.6620079863091842	0.509717799494894	7012	0.8045285629484078	0.49834787814394693	0.9363986252091893	0.7133656973798199	0.648289621871533	0.5537152998738153	0.7465197817606501	0.806368596220136	0.5790896362923225	0.33316513182792984	0.543303846945073	0.41304347826086957	4861	0.7963008355899241	0.3736561848187474	0.9259717002547482	0.736139239237232	0.8202149288411269	49871	0.8132643761406728	0.9441165971716405	0.3153252480705623	0.6654257794322941	0.4278874925194494	6447	0.809540576929811	0.41949612688657956
unseen_drug__context-expression_regulons_programs__K15__seed44__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons_programs	Expression + regulons + programs	44	15	31	0.1451757302143425	8750755	8750755	2.178337554809928	0.6805741975112042	0.5927439692170905	0.5586256383792141	0.6964293675908189	0.7593241406917528	0.5730856349646473	0.3572135085488201	0.5080385852090032	0.41948062722973534	4976	0.7643042392200141	0.37640970271613305	0.8465279267682185	0.740529888329319	0.7899891549178276	31969	0.7644955814250026	0.8876962713673449	0.4166479694862015	0.5296634341129492	0.46640713299007913	7012	0.7491726014302416	0.45515093081046365	1.906460721786723	0.7466287451576521	0.6211861283426724	0.5623546581543967	0.768076762861707	0.7849354728456296	0.5739965479878115	0.3366322432587493	0.4828224645134746	0.3966872306262148	4861	0.7666825138984512	0.3622945232763143	0.9070909132619118	0.7928655932305347	0.8461406774945968	49871	0.7930133958559671	0.9341353933395393	0.357008289374529	0.5878703272840081	0.4442360663423782	6447	0.7951105087824705	0.42555972734758085
unseen_drug__context-expression_regulons_programs__K20__seed45__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons_programs	Expression + regulons + programs	45	20	13	0.1166289546861174	8751075	8751075	1.3301863550752022	0.6721796300930455	0.6197717819320662	0.5656642659951482	0.6946146729364622	0.7795376298763261	0.587676659540613	0.33581179912237935	0.5536575562700965	0.4180576631259484	4976	0.7550388216792235	0.36676344863494625	0.8721432983323039	0.7066846007069348	0.7807440429906864	31969	0.7929591122606231	0.9041632590370344	0.42643923240938164	0.5989731888191672	0.49819109186880967	7012	0.7906149556891316	0.492103270949858	1.0911643295512246	0.7386031154481113	0.6539838301682398	0.5738708472752213	0.7642509358981566	0.8122393597537491	0.5943295245335676	0.35346905973747655	0.5428924089693479	0.4281658148779103	4861	0.8041748651869973	0.4004560229082142	0.9174360200908873	0.7691443925327345	0.8367709776289526	49871	0.8108861125233345	0.9418320397758697	0.352012097790473	0.6499146890026369	0.4566757493188011	6447	0.8216571015509151	0.44070051091661894
unseen_drug__context-expression_regulons_programs__K30__seed46__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons_programs	Expression + regulons + programs	46	30	32	0.0744703776004469	8751715	8751715	1.9767284859630754	0.6912664649543873	0.6007647018321395	0.5688876752990769	0.7056362060342216	0.7682568567405029	0.5871585684311897	0.36812285671686296	0.4961816720257235	0.422665411281349	4976	0.742960744809224	0.38147340302502	0.8500424508277912	0.7516343958209516	0.797815296246493	31969	0.7782849985335205	0.8945950456023585	0.43286573146292584	0.5544780376497433	0.4861823183693885	7012	0.783524826878764	0.4854072566661908	1.7658736422210048	0.724055640007192	0.5854109222977012	0.5320854345152178	0.7474574367732383	0.7590136275116723	0.5390366599285636	0.332464372610358	0.393540423781115	0.3604333490343853	4861	0.7420976994752204	0.31517657203845906	0.8933416678242349	0.7737362394979046	0.8292483747918121	49871	0.7538473066666935	0.9203834647487048	0.3104406835091162	0.5889561036140841	0.40657457971945604	6447	0.7810958763931033	0.38154994299852707
unseen_drug__context-programs__K10__seed42__druggroup-scaffold__drugtest-any	unseen_drug	programs	Programs only	42	10	24	0.1810551832650028	8245475	8245475	1.826567927634724	0.6499761130195418	0.5784554594956152	0.5337110468513256	0.6730384263833432	0.7417030999417604	0.5527201844454369	0.326442721791559	0.4569935691318328	0.38084073019594705	4976	0.7151961466551724	0.3320414851214524	0.8554750712799568	0.694516562920329	0.7666384683113789	31969	0.7626956306614726	0.887470200980629	0.37093413065144515	0.5838562464346834	0.45365394204665077	7012	0.7472175225086364	0.43864886723422936	1.4939673633865693	0.7177789764461662	0.589401040668033	0.5274158614690485	0.7438026208945827	0.7599003610884432	0.541730678392671	0.30451189499589826	0.38181444147294796	0.3388097845929171	4861	0.7047877421523949	0.28329845037915974	0.8993237811509907	0.762687734354635	0.8253892475451635	49871	0.7669512058124464	0.9263168664976473	0.3143862392494136	0.6237009461765162	0.41804855226906484	6447	0.8079621353004882	0.41557671830120574
unseen_drug__context-programs__K15__seed43__druggroup-scaffold__drugtest-any	unseen_drug	programs	Programs only	43	15	12	0.1455574343729992	8245795	8245795	1.3717480408314684	0.6360534158382055	0.5859704873377463	0.5327577363749869	0.6613464181487589	0.7463369996568651	0.5660553008747153	0.3435481654527965	0.502411575562701	0.4080633314290378	4976	0.7407867556219779	0.3634988824625949	0.8535707141428286	0.6673652600957177	0.7490695878098448	31969	0.7515691424165258	0.8758751292969853	0.35293110825845103	0.5881346263548203	0.441140289886078	7012	0.7466551009320912	0.45879189086456595	1.0836089037752243	0.6828977263440069	0.6241842782497081	0.528382203701922	0.720804064659981	0.7820682787785858	0.5681410163988723	0.32809377913946985	0.5066858671055339	0.39828589909443723	4861	0.7670999205667111	0.3498711962133173	0.9146436961628818	0.7026127408714483	0.7947290232589787	49871	0.7825294220177552	0.9336646651819486	0.2783491732847285	0.6632542267721421	0.39213168875234994	6447	0.796575493751291	0.42088718780135104
unseen_drug__context-programs__K20__seed44__druggroup-scaffold__drugtest-any	unseen_drug	programs	Programs only	44	20	10	0.1163697618284334	8246115	8246115	1.2219220508768573	0.6342789544327411	0.6050928542169034	0.5385538798430668	0.6631317955935598	0.763556797818476	0.5767215071167672	0.33736884584342214	0.5040192926045016	0.40419016921837225	4976	0.7265806658755593	0.3498171553830008	0.8812723252253785	0.6482529950889925	0.7470127061367937	31969	0.7876437791498736	0.9045349375951033	0.3574229261167064	0.6630062749572162	0.46445876417403464	7012	0.7764459484299946	0.4758124283721976	1.0520197366650628	0.7044737573350333	0.6243100817594032	0.5389480739036769	0.7383226830056883	0.7830922555122083	0.5607165156398214	0.3408394607843137	0.45772474799423984	0.3907278953376065	4861	0.7429477979977324	0.32337460413113417	0.919090588294601	0.7311664093360871	0.814428499637054	49871	0.8000095969213589	0.9386365918630115	0.2944514922881752	0.6840390879478827	0.41168782673637044	6447	0.8063193716175341	0.4201383509253188
unseen_drug__context-programs__K10__seed45__druggroup-scaffold__drugtest-any	unseen_drug	programs	Programs only	45	10	17	0.1807670268149693	8245475	8245475	1.3656129881485033	0.6472461723957504	0.6076714142237126	0.5460928265354981	0.6736604149860727	0.7646175384892246	0.5786187317133685	0.31545882880861564	0.565112540192926	0.40489560835133187	4976	0.7554124140039864	0.36169884970511523	0.8693757314071264	0.6739028433795239	0.7592599118942731	31969	0.7781891784701799	0.8957558688149968	0.3990450204638472	0.583998859098688	0.4741229593608892	7012	0.7602510229935079	0.47840147661999366	1.229721029509875	0.7193644878144462	0.6090268713617587	0.5406802871392786	0.7466561204173271	0.7802715735324623	0.568313131456286	0.33103342532965346	0.4441472947953096	0.3793376087147501	4861	0.763271524831233	0.3374993333280371	0.904298555991202	0.7584568185919672	0.8249817337157439	49871	0.7762720744884377	0.9307760379751889	0.3138202509938421	0.6244765006979991	0.4177215189873418	6447	0.8012711212777166	0.43666402306563223
unseen_drug__context-programs__K20__seed46__druggroup-scaffold__drugtest-any	unseen_drug	programs	Programs only	46	20	7	0.1176749058427055	8246115	8246115	1.1190632338041897	0.6344154514639306	0.6126265021282287	0.5417631614084032	0.6630681298537693	0.7656526859319414	0.5742228034541418	0.3227771010962241	0.5858118971061094	0.41622046119797246	4976	0.7603504259969672	0.3654058549008612	0.8751529471330324	0.6488160405392724	0.7451769355128436	31969	0.7776848057666975	0.8949673859941222	0.37683741648106905	0.6032515687393041	0.4638920875143938	7012	0.7589228260321594	0.46229516946744204	0.954022320482983	0.6693473250625215	0.6308254359796851	0.5226853767320305	0.7105867686355068	0.792497427469519	0.5767676604167131	0.31411433467988736	0.5278749228553795	0.3938603223330775	4861	0.7829183566364508	0.37353130990240807	0.9195193894947636	0.6813378516572758	0.7827098498111121	49871	0.7905968897810827	0.9370431490879625	0.2743351809179797	0.6832635334263999	0.3914859580519019	6447	0.8039770359910237	0.4197285222597688
unseen_drug__context-regulons_programs__K5__seed42__druggroup-scaffold__drugtest-any	unseen_drug	regulons_programs	Regulons + programs	42	5	7	0.2310156434320013	8475747	8475747	1.0912458652398533	0.6674932320222036	0.6251219625355308	0.5633289779242648	0.6935879651775219	0.780299915000653	0.5828785956097784	0.32588433464345873	0.5831993569131833	0.4181254952813198	4976	0.7602244035782623	0.363115664965205	0.8888755789809935	0.6963308204823423	0.7809096171048708	31969	0.8025177418652347	0.9099114413832885	0.41746602717825737	0.5958357102110667	0.490951821386604	7012	0.7781575995584624	0.4756086804808416	0.9243236401089308	0.7017113715490609	0.6445528156861483	0.5442314719942668	0.7365822792596826	0.8021154410951254	0.5859388770551726	0.30639161312140684	0.5591442090104917	0.3958636760850568	4861	0.7890819814092541	0.3826338796915919	0.9219994366341451	0.7219626636722745	0.8098108454600661	49871	0.8040452698347303	0.9389090649766874	0.31734178170023386	0.6525515743756786	0.4270198944376776	6447	0.8132190720413917	0.43627368649723847
unseen_drug__context-regulons_programs__K30__seed43__druggroup-scaffold__drugtest-any	unseen_drug	regulons_programs	Regulons + programs	43	30	5	0.0758517198631582	8477347	8477347	1.0356124328965444	0.6307300316218122	0.6399269225845571	0.5489756399664721	0.664421039532314	0.782411943732488	0.5795582302790216	0.3219798312409961	0.6288183279742765	0.42588811759902	4976	0.775036985720061	0.371133389643566	0.9184040590405904	0.6228221089180144	0.7422691942067886	31969	0.8059044308679372	0.9171672891074003	0.3730392547177323	0.6681403308613805	0.4787696080936079	7012	0.766294414609466	0.45037401208609856	0.9030201067946557	0.6823256346131843	0.6560059059568223	0.5370739532923844	0.7239408102209243	0.8071015215035894	0.5767663933622206	0.3099408680129421	0.5714873482822465	0.4019097222222222	4861	0.7996402660973172	0.37652765676327304	0.9388317463781956	0.6900002005173347	0.7954093661874162	49871	0.8147998720320642	0.9444469558319613	0.2926813596350318	0.7065301690708857	0.41390277146751475	6447	0.8068644263813869	0.40932456749142754
unseen_drug__context-regulons_programs__K5__seed44__druggroup-scaffold__drugtest-any	unseen_drug	regulons_programs	Regulons + programs	44	5	5	0.2310156430288226	8475747	8475747	1.0089895007423575	0.6599403962963806	0.6322488186794409	0.5622684079586353	0.6880194907711433	0.781610244317969	0.5779171583623759	0.3266608959099762	0.6067122186495176	0.4246729497819665	4976	0.7740752956486098	0.34194170178089	0.8960492094290551	0.6789389721292503	0.7725298974943052	31969	0.801939225868136	0.9099200684746301	0.4084064048799085	0.611095265259555	0.48960237659963435	7012	0.7688162114371612	0.4818897048316074	0.8566254186886286	0.7231893296719463	0.6681103054149032	0.5656913383235861	0.7554332897829404	0.8122211247120633	0.5799469814352011	0.3042218543046358	0.6048138243159844	0.40481927710843374	4861	0.79507661072565	0.3437773588977459	0.9321398938978704	0.7433979667542259	0.8271384587925572	49871	0.8199669163066108	0.9458962894190153	0.3602452733776188	0.6561191251744998	0.46511627906976744	6447	0.8216198471039293	0.45016729598884175
unseen_drug__context-regulons_programs__K30__seed45__druggroup-scaffold__drugtest-any	unseen_drug	regulons_programs	Regulons + programs	45	30	9	0.0762152891586849	8477347	8477347	1.2299751970183657	0.6582114339013126	0.5990737807644638	0.547815726747678	0.6818939681007441	0.7610389420732964	0.5639558504495342	0.3273895371705782	0.5018086816720257	0.3962548599539792	4976	0.7279044902822226	0.32770595157345705	0.866723855572019	0.6952985704901623	0.77160461685325	31969	0.7805726042077403	0.8998114019922109	0.3938599775365032	0.6001140901312036	0.4755877034358047	7012	0.7746397317299262	0.4643501977829344	1.0222964263382834	0.7146079537096063	0.6427830768929849	0.5504675667129999	0.747112325618012	0.7951938624710316	0.5800320882109088	0.31343099839960603	0.5237605430981279	0.39217498459642636	4861	0.7639231004027816	0.3623675964985539	0.9243453201353213	0.7396282408614224	0.8217340937444306	49871	0.813280570202924	0.944343481535078	0.32598281499505743	0.6649604467194044	0.43749362179814266	6447	0.8083779168073894	0.4333851865990946
unseen_drug__context-regulons_programs__K10__seed46__druggroup-scaffold__drugtest-any	unseen_drug	regulons_programs	Regulons + programs	46	10	10	0.1810551599848115	8476067	8476067	1.2184618742794606	0.6597584002547945	0.6236461877928728	0.5606095968985142	0.6856629315058599	0.7776751360716961	0.5861050274575982	0.35399484536082476	0.5520498392282959	0.4313756281407035	4976	0.7581136588845203	0.36739961588582537	0.8859246004310871	0.6814101160499234	0.7703242688921108	31969	0.7987366491581513	0.9088440916554849	0.385079255685734	0.6374786081003994	0.48012889366272826	7012	0.7761751001724169	0.4820713748314841	1.055281090727426	0.7097370012586018	0.6288931576643092	0.5426346002330341	0.7425534709142682	0.7898550449748836	0.5620612553084369	0.3319508221004296	0.46101625180004113	0.3859800206682742	4861	0.7550582441016843	0.33158540865166564	0.9209827024316871	0.7366605843075134	0.8185737681175567	49871	0.8051645725632549	0.9413614262489518	0.30554409134681526	0.689002636885373	0.4233500119132714	6447	0.8093423182597117	0.41323693102469294
